Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,Unnamed: 0.1,Aspect,Profile Curvature,Planform Curvature,Curvature
,,38.14386367797852,,,,,,,,,,,,,,,,,,,,,,,143.0,158.01884,32.65328,3.3289363,-29.32434
24.0,20.0,38.35429763793945,1.43,33.0,19.0,2.0,6.7,9.1735,35.6,4.0,1.0,0.0,28.0,71.66666666666667,1.9714285714285715,0.11,15.0,4.0,-98.553125,34.674269,1.0,,,0.42818260795063307,,,,,
,,38.53581619262695,,,,,,,,,,,,,,,,,,,,,,,89.0,223.62527,-98.19112,11.587094,109.77821
,,38.53581619262695,,,,,,,,,,,,,,,,,,,,,,,260.0,82.35043,-129.85294,12.651947,142.50488
,,38.68544769287109,,,,,,,,,,,,,,,,,,,,,,,328.0,79.20582,3.8003848,-2.3702695,-6.1706543
4.0,3.0,38.86907196044922,1.35,,51.0,2.0,8.1,7.7,1.6,2.0,,19.0,86.0,42.75,0.6746031746031744,0.17,30.8,4.0,-101.582389,47.895739,1.0,13.8,51.0,0.0,,,,,
,,38.9404182434082,,,,,,,,,,,,,,,,,,,,,,,78.0,190.54436,5.3674574,-6.3512926,-11.71875
132.0,15.0,39.01259231567383,1.25,38.0,19.0,1.3,7.9,6.0,15.0,3.0,2.0,0.0,13.0,32.13333333333333,1.049206349206349,0.21,27.5,2.0,-101.79801,39.341682,1.0,15.5,,0.0,404.0,312.09863,-34.523056,69.0208,103.54385
19.0,20.0,39.1083869934082,1.5,23.0,97.0,0.75,5.3,92.0,10.4,4.0,2.0,0.0,15.0,74.66666666666667,1.603174603174603,0.08,11.2,0.0,-86.166517,32.471083,1.0,9.000001,183.0,0.00410905836049851,,,,,
384.0,8.0,39.3336296081543,1.49,33.0,19.0,1.0,5.6,28.0,0.5,5.0,1.0,0.0,8.0,79.0,0.8015873015873016,0.13,18.5,6.0,-96.19821,36.546951,1.0,9.8,,0.01968505,522.0,160.641,-0.093682654,0.48004782,0.57373047
382.0,14.0,39.399051666259766,1.38,46.0,29.0,2.5,6.5,3.0,0.9,3.0,3.0,0.0,13.0,7.8,1.3825396825396827,0.14,30.9,4.0,-93.256409,40.918401,1.0,14.1,124.0,0.0,,,,,
40.0,6.0,39.56953430175781,1.33,31.0,97.0,1.25,5.0,9.17,4.1,2.0,1.0,0.0,33.0,101.33333333333331,3.1746031746031744,0.2,25.4,2.0,-83.954545,39.735783,1.0,15.9,,0.0,,,,,
,,39.63714218139648,,,,,,,,,,,,,,,,,,,,,,,0.0,276.86923,11.887134,34.439625,22.55249
193.0,6.0,39.72962951660156,1.45,55.0,51.0,0.8,7.8,9.17,6.9,2.0,0.0,74.0,107.0,32.233333333333334,1.1111111111111112,0.18,29.7,2.0,-102.903485,46.210899,1.0,14.9,,0.0,286.0,6.10006,21.243927,1.2701731,-19.973755
,,39.85213470458984,,,,,,,,,,,,,,,,,,,,,,,240.0,21.535591,-171.56427,143.20128,314.76556
,,39.88937377929688,,,,,,,,,,,,,,,,,,,,,,,194.0,323.4196,-6.737341,3.708826,10.446167
1062.0,7.0,40.253543853759766,1.48,61.0,97.0,2.0,5.1,28.0,68.8,3.0,,0.0,20.0,143.2,4.912698412698413,0.16,22.1,2.0,-79.90951515,37.23638235,0.0,8.400001,,0.6406292209419476,207.0,250.25064,-1.6524882,1.2131124,2.8656006
1076.0,75.0,40.26820755004883,1.35,,56.0,3.0,4.6,28.23,70.4,4.0,,18.0,35.0,241.9,7.492063492063493,0.08,25.0,4.0,-135.39707497,57.11005243,0.0,25.0,152.0,1.468656047020601,101.0,283.42618,4.3250265,43.18363,38.858604
,,40.456661224365234,,,,,,,,,,,,,,,,,,,,,,,136.0,53.154655,55.21688,10.295008,-44.921875
,,40.456661224365234,,,,,,,,,,,,,,,,,,,,,,,185.0,53.154655,55.21688,10.295008,-44.921875
,,40.456661224365234,,,,,,,,,,,,,,,,,,,,,,,269.0,173.24818,108.79899,-9.471883,-118.270874
196.0,11.0,40.54854965209961,1.4,30.0,19.0,1.5,7.9,9.0,0.0,3.0,,0.0,15.0,0.0,0.0,0.22,28.8,2.0,-99.839781,39.508091,1.0,15.1,,0.0,374.0,336.77124,2.3551366,-2.7107813,-5.065918
,,40.55400466918945,,,,,,,,,,,,,,,,,,,,,,,3.0,194.51215,53.24716,10.802168,-42.444992
,,40.71632385253906,,,,,,,,,,,,,,,,,,,,,,,25.0,267.80527,-5.279864,-18.630922,-13.351059
,,40.78721618652344,,,,,,,,,,,,,,,,,,,,,,,332.0,128.66652,0.27968377,-0.77469856,-1.0543823
281.0,6.0,40.9490852355957,1.65,46.0,3.0,0.25,7.5,2.82,2.0,3.0,1.0,89.0,102.0,57.333333333333336,1.7333333333333332,0.12,33.8,4.0,-83.136358,42.758409,1.0,9.9,200.0,0.0,,,,,
730.0,25.0,40.9713020324707,1.47,34.0,94.0,1.5,5.8,5.0,29.5,3.0,1.0,23.0,36.0,76.66666666666667,2.676190476190476,0.15,15.0,3.0,-76.0673,42.9429,0.0,8.0,55.0,0.034447929935067706,108.0,65.28949,185.11127,-37.63196,-222.74323
154.0,2.0,41.06357192993164,1.45,76.0,78.0,0.75,7.9,23.29,2.1,0.0,0.0,81.0,200.0,111.0,1.7555555555555558,0.12,23.9,4.0,-85.536601,40.877023,1.0,12.6,8.0,0.0,270.0,119.796524,-15.30175,0.11687486,15.418625
243.0,9.0,41.07023239135742,1.45,,51.0,1.0,8.1,7.7,0.0,3.0,,14.0,55.0,0.0,0.0,0.17,30.0,2.0,-101.53335,48.067557,1.0,11.8,,0.0,358.0,170.40779,22.929697,-16.273184,-39.20288
,,41.25537490844727,,,,,,,,,,,,,,,,,,,,,,,199.0,254.61896,2.033995,-183.23212,-185.26611
435.0,20.0,41.26713562011719,1.38,30.0,32.0,3.0,5.9,9.0,4.7,5.0,,0.0,30.0,54.50000000000001,1.6047619047619044,0.22,25.0,2.0,-92.180286,45.023878,1.0,14.6,203.0,0.18503947,337.0,338.5768,36.574608,8.554895,-28.019714
466.0,11.0,41.317039489746094,1.2,61.0,19.0,2.0,7.9,0.22,0.0,5.0,,0.0,20.0,55.133333333333326,1.9809523809523808,0.13,33.5,6.0,-98.602997,42.837906,1.0,6.200001,,0.0,396.0,315.73187,-9.244593,-0.104577735,9.140015
,,41.57403564453125,,,,,,,,,,,,,,,,,,,,,,,37.0,92.33302,-1.7220678,-8.233756,-6.511688
242.0,30.0,41.66274642944336,1.4,15.0,19.0,2.0,7.7,92.0,10.3,4.0,0.0,0.0,13.0,0.0,0.246031746031746,0.12,16.3,6.0,-102.120788,42.90064,1.0,9.699999,,0.003740933161975382,318.0,181.7918,1.4540555,-2.382004,-3.8360596
363.0,20.0,41.66604995727539,1.5,27.0,97.0,1.5,4.8,7.7,0.0,5.0,1.0,0.0,5.0,0.0,1.0507936507936506,0.19,23.1,6.0,-92.896573,31.393439,1.0,,,0.0,,,,,
407.0,18.0,41.854976654052734,1.35,31.0,97.0,2.0,6.2,9.17,7.0,3.0,2.0,0.0,15.0,0.0,0.1111111111111111,0.21,26.7,4.0,-82.50558,40.163225,1.0,14.4,122.0,0.0,,,,,
187.0,15.0,41.92422866821289,1.25,61.0,97.0,1.25,5.0,9.0,19.4,3.0,1.0,0.0,10.0,115.2,2.595238095238095,0.18,24.4,2.0,-78.243228,37.845988,1.0,14.2,200.0,0.0,510.0,194.75348,9.021497,-6.045032,-15.066528
361.0,18.0,42.02118682861328,1.45,30.0,19.0,5.9,4.8,55.0,3.8,2.0,0.0,2.0,5.0,67.66666666666667,1.684126984126984,0.08,15.5,0.0,-84.789498,44.581472,1.0,6.2,203.0,0.0,372.0,176.57812,54.087357,-3.4199665,-57.507324
367.0,30.0,42.06933975219727,1.33,15.0,19.0,1.5,7.3,9.0,2.2,3.0,1.0,0.0,10.0,9.35,0.5936507936507938,0.22,29.1,2.0,-100.002054,40.766859,1.0,9.5,,0.0,,,,,
576.0,8.0,42.51044845581055,1.5,43.0,19.0,0.75,6.8,92.0,0.0,1.0,1.0,0.0,15.0,0.0,0.9031746031746032,0.07,9.9,0.0,-87.337091,30.830122,1.0,9.1,183.0,0.0,461.0,229.9536,-11.905967,82.576454,94.48242
535.0,6.0,42.81771087646485,1.3,55.0,19.0,5.0,6.7,3.25,49.8,3.0,0.0,0.0,25.0,58.06666666666666,2.523809523809524,0.18,34.4,4.0,-101.624129,47.590034,1.0,8.5,,0.2758700408799459,429.0,5.490024,2.2418637,12.21043,9.968567
172.0,1.0,42.91104888916016,1.43,30.0,29.0,3.07,6.8,9.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0079365079365079,0.18,30.8,2.0,-95.657198,29.04372,1.0,20.1,203.0,0.0,,,,,
,,42.98289108276367,,,,,,,,,,,,,,,,,,,,,,,30.0,193.59955,-183.00032,-6.443157,176.55716
513.0,12.0,43.27766036987305,1.38,23.0,98.0,0.5,4.8,0.9,17.5,4.0,1.0,10.0,102.0,86.83333333333333,1.533333333333333,0.21,34.1,6.0,-87.261881,32.159836,1.0,9.299999,203.0,0.06631649132329887,490.0,177.22194,-18.786827,6.765923,25.55275
,,43.514984130859375,,,,,,,,,,,,,,,,,,,,,,,193.0,57.87945,4.8546724,-11.530311,-16.384983
119.0,1.0,43.94253921508789,1.45,75.0,29.0,4.0,7.2,9.0,1.8,3.0,,0.0,25.0,0.0,0.1174603174603174,0.22,29.1,5.0,-85.743877,42.49941,1.0,12.4,183.0,0.0,495.0,132.25447,-0.26178664,-0.88434523,-0.6225586
533.0,9.0,44.011016845703125,1.35,37.0,19.0,3.26,6.9,2.7,13.8,3.0,2.0,0.0,20.0,94.55,2.531746031746032,0.22,31.3,5.0,-93.260749,39.800345,1.0,11.4,200.0,0.0,488.0,128.83743,-54.74521,-84.87216,-30.126953
31.0,3.0,44.24651718139648,1.4,61.0,29.0,1.5,6.5,9.0,0.5,0.0,0.0,0.0,25.0,123.0,5.258730158730159,0.23,26.5,5.0,-93.206779,37.362659,1.0,15.7,200.0,0.0,382.0,162.36325,-1.9166797,3.983894,5.9005737
,,44.582279205322266,,,,,,,,,,,,,,,,,,,,,,,95.0,6.2717147,98.299385,-216.59624,-314.89563
135.0,15.0,45.11666870117188,1.5,27.0,44.0,0.25,5.8,9.0,0.0,3.0,3.0,5.0,20.0,0.0,0.0,0.16,27.5,4.0,-81.991982,33.683639,1.0,9.7,30.0,0.0,,,,,
1046.0,9.0,45.50667190551758,1.5,,14.0,0.5,6.7,28.2,0.0,1.0,0.0,35.0,70.0,0.0,0.3365079365079365,0.13,16.4,0.0,-117.82355641,34.11892324,0.0,9.200001,,0.0,6.0,289.88638,-26.932203,-42.718945,-15.786743
312.0,8.0,45.76924896240234,1.48,43.0,99.0,0.55,4.3,2.7,1.2,4.0,1.0,102.0,127.0,86.8,3.5,0.13,33.9,4.0,-95.667071,31.555299,1.0,13.2,,0.0,340.0,276.20157,-8.644516,18.485611,27.130127
36.0,8.0,45.92171096801758,1.49,33.0,19.0,1.0,5.6,28.0,6.1,5.0,1.0,0.0,8.0,50.73333333333333,2.0428571428571427,0.13,18.5,6.0,-96.170605,36.317195,1.0,9.8,,0.24015760999999997,379.0,328.8315,-10.625963,7.5991344,18.225098
,,46.35009765625,,,,,,,,,,,,,,,,,,,,,,,135.0,354.43826,13.257602,-0.9223906,-14.179993
,,46.442630767822266,,,,,,,,,,,,,,,,,,,,,,,15.0,168.40968,68.06174,-20.863623,-88.92536
291.0,9.0,46.54822540283203,1.64,46.0,19.0,1.0,7.2,91.74,0.0,2.0,,0.0,18.0,0.0,0.2761904761904761,0.1,14.7,0.0,-101.909775,40.290092,1.0,9.3,,0.0,,,,,
,,46.58331680297852,,,,,,,,,,,,,,,,,,,,,,,531.0,69.80148,0.036001578,2.9962068,2.960205
979.0,25.0,46.658233642578125,0.5,46.0,99.0,3.0,5.6,9.0,63.5,3.0,1.0,102.0,152.0,20.933333333333334,9.00952380952381,0.13,20.0,2.0,-156.194319,20.879697,0.0,13.0,,0.5286035618203477,11.0,58.683983,15.427505,-57.387436,-72.81494
383.0,12.0,46.678829193115234,1.4,38.0,97.0,0.55,5.5,92.0,0.3,4.0,1.0,0.0,76.0,0.0,0.0714285714285714,0.09,14.5,0.0,-95.347817,30.624245,1.0,7.9,84.0,0.0,281.0,42.61104,-1.0791132,-1.8786738,-0.79956055
,,47.03775405883789,,,,,,,,,,,,,,,,,,,,,,,163.0,45.020115,-159.21857,54.999184,214.21776
,,47.28822708129883,,,,,,,,,,,,,,,,,,,,,,,301.0,18.926353,-3.475103,4.337397,7.8125
,,47.721168518066406,,,,,,,,,,,,,,,,,,,,,,,63.0,93.90299,-101.18018,97.7662,198.94638
,,47.87657165527344,,,,,,,,,,,,,,,,,,,,,,,217.0,246.79602,-333.12866,228.6084,561.73706
,,47.96657180786133,,,,,,,,,,,,,,,,,,,,,,,254.0,348.18442,411.3605,-68.685585,-480.04608
41.0,14.0,48.05710220336914,1.6,46.0,61.0,0.81,6.4,3.0,6.0,4.0,1.0,25.0,97.0,0.0,0.3555555555555555,0.15,30.3,4.0,-94.186051,40.478587,1.0,11.1,200.0,0.0,,,,,
244.0,9.0,48.24599456787109,1.53,65.0,29.0,1.5,6.5,3.0,0.0,4.0,2.0,0.0,13.0,0.0,2.228571428571428,0.16,32.0,6.0,-92.911315,40.132987,1.0,12.5,83.0,0.0,,,,,
,,48.42338943481445,,,,,,,,,,,,,,,,,,,,,,,305.0,125.97885,-26.383415,10.512337,36.895752
,,48.46547317504883,,,,,,,,,,,,,,,,,,,,,,,225.0,183.70691,202.78717,-11.835706,-214.62288
,,48.74101257324219,,,,,,,,,,,,,,,,,,,,,,,5.0,101.52658,-2.4339576,0.9115319,3.3454895
,,48.821739196777344,,,,,,,,,,,,,,,,,,,,,,,229.0,270.1698,-12.976818,-94.03151,-81.05469
166.0,8.0,48.82944107055664,1.5,54.0,78.0,0.1,8.7,28.0,31.3,3.0,,155.0,203.0,103.53333333333336,4.871428571428572,0.12,19.2,2.0,-109.083055,35.531426,1.0,9.6,,0.04756095467782138,489.0,328.54498,-86.4374,-33.434475,53.00293
,,49.11281967163086,,,,,,,,,,,,,,,,,,,,,,,43.0,70.43584,105.35109,-8.914254,-114.26535
471.0,50.0,49.34502410888672,1.3,,97.0,3.0,7.2,9.0,0.0,4.0,,0.0,15.0,0.0,0.1936507936507936,0.13,20.2,4.0,-116.035844,40.631762,1.0,14.5,,0.0,,,,,
,,50.123085021972656,,,,,,,,,,,,,,,,,,,,,,,117.0,39.929646,63.359776,14.177647,-49.18213
,,50.2859992980957,,,,,,,,,,,,,,,,,,,,,,,171.0,41.990314,46.88659,21.566154,-25.320435
,,50.59831619262695,,,,,,,,,,,,,,,,,,,,,,,191.0,294.89645,19.48585,-43.750008,-63.235855
233.0,15.0,51.90028762817383,1.65,61.0,93.0,0.25,5.3,92.0,0.0,2.0,1.0,20.0,61.0,0.0,0.073015873015873,0.1,14.6,2.0,-87.358956,31.436429,1.0,4.2,203.0,0.0,507.0,55.978806,-10.525061,12.865137,23.390198
,,51.91342926025391,,,,,,,,,,,,,,,,,,,,,,,44.0,124.24795,-158.41356,37.8404,196.25397
,,52.13086318969727,,,,,,,,,,,,,,,,,,,,,,,182.0,112.700806,-119.90859,58.086327,177.99492
,,52.20844268798828,,,,,,,,,,,,,,,,,,,,,,,22.0,105.36457,23.783215,52.839,29.055786
572.0,12.0,52.25947570800781,1.55,46.0,29.0,1.75,6.2,92.0,35.8,1.0,,0.0,28.0,83.125,4.255555555555555,0.09,16.3,0.0,-85.439373,42.740601,1.0,8.999999,,0.0,329.0,251.31511,-9.44357,-5.5251136,3.918457
33.0,6.0,52.30686950683594,1.5,61.0,29.0,1.5,5.8,5.5,13.7,2.0,1.0,0.0,23.0,85.4,2.977777777777778,0.09,17.0,2.0,-86.909941,41.553409,1.0,5.6,173.0,0.0,,,,,
,,52.59832000732422,,,,,,,,,,,,,,,,,,,,,,,129.0,18.80337,-88.513794,135.11034,223.62413
479.0,6.0,52.92622375488281,1.38,53.0,98.0,0.25,5.0,9.17,23.3,2.0,1.0,18.0,114.0,95.8,5.37936507936508,0.17,28.7,2.0,-85.106048,37.010135,1.0,14.4,,0.0,,,,,
120.0,10.0,53.13019180297852,1.35,46.0,19.0,1.5,6.5,9.17,1.0,3.0,2.0,0.0,28.0,52.1,1.465079365079365,0.23,29.6,4.0,-90.345609,42.439457,1.0,14.8,,0.0,,,,,
829.0,12.0,53.35682678222656,1.43,,97.0,2.0,5.9,9.17,58.4,3.0,2.0,0.0,30.0,202.0,7.561904761904762,0.22,28.3,4.0,-84.6515,39.2515,0.0,14.3,,0.4278426365046484,10.0,176.93819,-105.76211,18.761818,124.523926
,,53.589115142822266,,,,,,,,,,,,,,,,,,,,,,,517.0,227.07567,3.8539279,-4.129471,-7.9833984
260.0,2.0,54.540260314941406,1.35,,29.0,1.5,5.0,28.0,27.7,2.0,1.0,0.0,18.0,90.4,3.4888888888888894,0.12,16.2,2.0,-78.19305,35.367839,1.0,9.500001,203.0,0.0,,,,,
333.0,8.0,54.60792541503906,1.47,84.0,78.0,0.5,4.5,9.17,20.4,3.0,1.0,62.0,80.0,116.43333333333332,4.053968253968255,0.09,8.9,4.0,-79.153398,41.851213,1.0,4.5,,0.00016446314270330601,431.0,94.21074,-1.2188025,0.5262309,1.7450333
,,54.64875411987305,,,,,,,,,,,,,,,,,,,,,,,153.0,277.96332,-113.109436,-75.510254,37.599182
,,54.74174499511719,,,,,,,,,,,,,,,,,,,,,,,231.0,238.99873,-5.3806653,-8.7360735,-3.3554077
1077.0,75.0,54.9476432800293,1.35,,56.0,3.0,4.6,28.23,70.4,4.0,,18.0,35.0,241.9,6.353968253968254,0.08,25.0,4.0,-135.396981,57.110109,0.0,25.0,152.0,1.468656047020601,201.0,281.13248,15.911141,17.708437,1.7972946
,,54.94843292236328,,,,,,,,,,,,,,,,,,,,,,,264.0,261.2674,-51.934025,11.958719,63.892746
,,54.9686164855957,,,,,,,,,,,,,,,,,,,,,,,164.0,352.1802,-206.65022,14.969955,221.62018
984.0,15.0,54.96888732910156,1.53,,97.0,6.0,6.1,9.0,121.5,3.0,,0.0,46.0,,4.592063492063493,0.13,21.8,2.0,-120.80953847,39.20099639,0.0,,,2.03247682346438,,,,,
,,54.994571685791016,,,,,,,,,,,,,,,,,,,,,,,247.0,215.40627,291.25418,-356.35574,-647.6099
,,55.35469818115234,,,,,,,,,,,,,,,,,,,,,,,160.0,70.298004,55.15125,-28.796124,-83.94737
993.0,15.0,55.35806274414063,1.35,,63.0,3.5,5.8,2.7,0.0,3.0,,28.0,46.0,,0.7492063492063492,0.17,23.9,4.0,-122.02125815,37.00129086,0.0,5.8,,0.0,,,,,
,,55.429344177246094,,,,,,,,,,,,,,,,,,,,,,,140.0,170.04124,-24.200228,2.5877206,26.787949
,,55.5528564453125,,,,,,,,,,,,,,,,,,,,,,,219.0,335.42566,-197.43964,-43.98962,153.45001
,,55.64031982421875,,,,,,,,,,,,,,,,,,,,,,,208.0,203.08719,18.079039,-8.648256,-26.727295
,,55.85101318359375,,,,,,,,,,,,,,,,,,,,,,,227.0,137.06581,-964.3544,422.3245,1386.6788
753.0,2.0,56.48133850097656,1.3,61.0,29.0,2.0,6.5,9.17,41.4,2.0,0.0,0.0,20.0,119.26666666666664,3.661904761904762,0.19,30.0,3.0,-84.8459,38.9424,0.0,14.1,41.0,0.004445002902632082,174.0,3.6498282,282.81802,-69.6295,-352.4475
,,56.56425857543945,,,,,,,,,,,,,,,,,,,,,,,49.0,42.86023,64.5762,20.359287,-44.21692
1045.0,5.0,56.67329025268555,1.66,,19.0,0.5,6.8,92.0,52.1,1.0,0.0,0.0,9.0,102.13333333333333,4.411111111111111,0.05,7.8,0.0,-118.36612027,34.22240926,0.0,4.0,,0.0,31.0,181.3428,-271.91998,-21.512568,250.40741
899.0,15.0,56.85763549804688,1.3,,97.0,2.0,5.6,23.0,107.5,3.0,,0.0,30.0,137.225,5.558730158730159,0.18,27.3,2.0,-76.6651,39.2902,0.0,13.9,,1.6250824456110415,186.0,223.66702,35.926098,-60.212666,-96.13876
1057.0,50.0,57.12091445922852,1.5,175.0,97.0,3.0,6.1,2.7,7.1,5.0,,0.0,25.0,43.1,1.3507936507936509,0.18,33.8,6.0,-122.07437438,37.66436047,0.0,,,0.27952771,97.0,221.18741,-55.411644,21.243935,76.65558
,,57.196083068847656,,,,,,,,,,,,,,,,,,,,,,,23.0,19.186901,190.5435,1.579613,-188.9639
,,57.79397964477539,,,,,,,,,,,,,,,,,,,,,,,162.0,111.58352,110.41756,7.3383346,-103.07922
,,57.79397964477539,,,,,,,,,,,,,,,,,,,,,,,212.0,111.58352,110.41756,7.3383346,-103.07922
721.0,75.0,57.92946243286133,1.4,,98.0,0.6,6.3,0.91,26.9,5.0,,25.0,76.0,61.1,2.1460317460317464,0.15,35.6,4.0,-122.2116,37.3312,0.0,,,1.0590556899999999,175.0,20.306156,-28.850203,2.7476988,31.5979
,,58.049598693847656,,,,,,,,,,,,,,,,,,,,,,,188.0,21.535591,-171.56427,143.20128,314.76556
,,58.049598693847656,,,,,,,,,,,,,,,,,,,,,,,241.0,71.05221,-35.126427,30.450794,65.577225
,,58.07832336425781,,,,,,,,,,,,,,,,,,,,,,,216.0,56.153645,86.42048,0.95295274,-85.46753
688.0,50.0,58.18152618408203,1.53,,80.0,0.75,6.7,92.0,13.7,3.0,,48.0,102.0,143.9,5.731746031746032,0.02,3.1,0.0,-104.8538,38.8117,0.0,2.1,,0.0,222.0,206.36742,151.64772,25.541454,-126.10626
209.0,15.0,58.54546356201172,1.93,53.0,100.0,0.5,6.6,77.6111,16.5,2.0,,74.0,165.0,0.0,3.185714285714285,0.04,8.9,2.0,-71.44546,44.911457,1.0,6.5,0.0,0.0,304.0,9.942047,0.60611963,11.922038,11.315918
,,58.750736236572266,,,,,,,,,,,,,,,,,,,,,,,70.0,133.88445,-34.72018,55.106976,89.827156
,,58.91363525390625,,,,,,,,,,,,,,,,,,,,,,,189.0,314.60025,-251.51868,196.55261,448.0713
,,59.028568267822266,,,,,,,,,,,,,,,,,,,,,,,21.0,180.99635,40.776474,-113.41969,-154.19617
,,59.0529670715332,,,,,,,,,,,,,,,,,,,,,,,157.0,289.89157,109.18701,-0.38329956,-109.57031
360.0,20.0,59.45844650268555,1.46,38.0,91.0,0.5,8.1,0.05,5.1,5.0,1.0,71.0,200.0,0.0,0.3079365079365079,0.1,33.8,6.0,-92.750083,40.263575,1.0,10.2,30.0,0.20078750999999997,496.0,220.05084,-0.1963292,17.900595,18.096924
,,59.75205612182617,,,,,,,,,,,,,,,,,,,,,,,124.0,255.87804,18.10807,2.0977857,-16.010284
,,59.79937744140625,,,,,,,,,,,,,,,,,,,,,,,26.0,263.5168,41.120266,-1.2732296,-42.393494
1048.0,15.0,60.90668869018555,1.48,71.0,19.0,1.25,5.5,9.0,0.0,5.0,1.0,0.0,15.0,0.0,0.3174603174603174,0.15,23.6,6.0,-90.43483478,38.4919474,0.0,13.6,139.0,0.0,259.0,223.62527,-98.19112,11.587094,109.77821
,,61.11248016357422,,,,,,,,,,,,,,,,,,,,,,,80.0,344.67572,-92.85767,-12.614754,80.24292
,,61.270904541015625,,,,,,,,,,,,,,,,,,,,,,,206.0,229.99731,-216.89828,98.86077,315.75906
,,61.33444595336914,,,,,,,,,,,,,,,,,,,,,,,187.0,101.68603,93.88535,-150.7695,-244.65485
,,61.36511993408203,,,,,,,,,,,,,,,,,,,,,,,86.0,112.103195,65.144844,22.191357,-42.95349
,,61.40800476074219,,,,,,,,,,,,,,,,,,,,,,,83.0,216.25542,438.26443,-130.48784,-568.7523
,,61.44710922241211,,,,,,,,,,,,,,,,,,,,,,,370.0,349.80893,-7.303482,9.645981,16.949463
1002.0,75.0,61.77743911743164,1.45,,97.0,1.5,6.1,28.0,8.7,3.0,,0.0,48.0,0.0,0.353968253968254,0.13,25.5,2.0,-122.49943943,37.97953546,0.0,12.9,,0.0,88.0,179.1452,-36.483597,19.567657,56.051254
1072.0,20.0,61.8587760925293,1.51,21.0,64.0,1.5,7.0,28.225,98.6,2.0,,33.0,51.0,160.5666666666667,4.074603174603173,0.12,22.1,4.0,-105.1527078,39.98178647,0.0,9.1,,0.6121436379736374,120.0,1.5138695,64.95145,-5.8737464,-70.825195
,,62.07688903808594,,,,,,,,,,,,,,,,,,,,,,,91.0,231.2075,-390.9939,185.40846,576.4024
,,62.07688903808594,,,,,,,,,,,,,,,,,,,,,,,104.0,231.2075,-390.9939,185.40846,576.4024
89.0,25.0,62.188255310058594,1.45,20.0,19.0,1.75,5.6,9.1735,31.0,4.0,1.0,0.0,10.0,80.66666666666667,1.9253968253968248,0.11,14.4,4.0,-92.084599,35.006335,1.0,,,0.31743760172354624,,,,,
,,62.39031219482422,,,,,,,,,,,,,,,,,,,,,,,66.0,203.9027,-16.501078,-3.279336,13.221741
35.0,35.0,62.42745971679688,1.35,15.0,19.0,1.5,7.2,2.82,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.14,27.5,6.0,-108.739006,35.405897,1.0,10.3,,0.0,,,,,
589.0,60.0,62.44965362548828,1.55,26.0,99.0,0.25,7.6,9.17,62.7,4.0,1.0,53.0,99.0,112.66666666666669,4.558730158730159,0.14,31.2,4.0,-89.5567,40.6545,0.0,14.4,,1.2178013052085577,211.0,64.8586,-170.27051,44.217712,214.48822
,,62.80068206787109,,,,,,,,,,,,,,,,,,,,,,,85.0,317.84967,298.11386,-174.8567,-472.97058
906.0,75.0,62.958683013916016,1.31,46.0,97.0,3.0,5.0,28.23,42.9,3.0,1.0,0.0,15.0,,0.680952380952381,0.08,16.4,0.0,-84.5448,36.7172,0.0,9.299999,,0.17297276251867016,,,,,
297.0,40.0,63.5898666381836,1.05,15.0,19.0,2.6,7.6,0.91,4.5,4.0,,0.0,10.0,0.0,0.1777777777777777,0.13,44.5,6.0,-100.598726,45.299032,1.0,19.2,,0.0,347.0,135.67772,0.62674904,-5.6049404,-6.2316895
938.0,2.0,63.671329498291016,1.5,,19.0,1.5,4.7,92.0,163.3,5.0,,0.0,20.0,225.43333333333337,7.655555555555557,0.1,18.3,4.0,-80.02022486,32.85199035,0.0,9.599999,,6.4291373300000005,262.0,208.78319,-254.94345,-83.39805,171.54541
,,63.72555160522461,,,,,,,,,,,,,,,,,,,,,,,224.0,163.61942,8.800256,-0.3122929,-9.112549
997.0,25.0,63.76229476928711,0.5,46.0,99.0,3.0,5.6,9.0,32.8,3.0,1.0,102.0,152.0,66.2,8.533333333333331,0.13,20.0,2.0,-156.18695767,20.8755957,0.0,13.0,,0.05990877650711698,65.0,25.287321,1.4773802,80.281395,78.804016
488.0,30.0,63.82856369018555,1.29,30.0,19.0,3.0,6.8,9.0,15.4,4.0,,0.0,22.0,0.0,0.3873015873015872,0.22,30.7,2.0,-98.833301,41.431939,1.0,14.3,,0.04128766610741271,307.0,310.17743,9.976277,-6.721416,-16.697693
945.0,35.0,63.926307678222656,1.27,,19.0,2.5,7.8,0.92,0.3,5.0,0.0,0.0,21.0,0.0,0.0095238095238095,0.16,41.6,4.0,-117.8395,34.0688,0.0,,,0.011811029999999998,61.0,279.58502,641.69403,17.347082,-624.3469
,,63.93838119506836,,,,,,,,,,,,,,,,,,,,,,,151.0,353.05484,172.44583,-4.330287,-176.77612
